nct_id,brief_title,overall_status,lead_sponsor_class,lead_sponsor_name,phase,normalized_stage,is_active,ncfb_heuristic,disease_area,strategy,strategy_rule_id,need_ids,role,map_eligible,whitespace_relevant,crowding_unit,review_status,review_source,asset_name,company_name,linked_program_id,review_notes,retrieved_at,source_id
NCT06313827,e-Health Program to Prevent Exacerbations in the Cystic Fibrosis Population,RECRUITING,OTHER,University of Valencia,NA,not_applicable,True,,cf,care_delivery,care_delivery,N8,supportive,0,0,0,auto_suggested,rules,,University of Valencia,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06322446,Exercise in People With Cystic Fibrosis on CFTR Modulator Therapy,ACTIVE_NOT_RECRUITING,OTHER,Universidad Politecnica de Madrid,NA,not_applicable,True,,cf,cftr_modulator,modulator,N2,supportive,0,0,0,auto_suggested,rules,,Universidad Politecnica de Madrid,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06339450,Real World Environmental Exposure Study With Healthy and Cystic Fibrosis Subjects,WITHDRAWN,OTHER,Centre Hospitalier Intercommunal Creteil,NA,not_applicable,False,,cf,other,no_keyword_match,,supportive,0,0,0,auto_suggested,rules,,Centre Hospitalier Intercommunal Creteil,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06339593,Regional Monitoring of CF Lung Disease,RECRUITING,OTHER,"Children's Hospital Medical Center, Cincinnati",EARLY_PHASE1,phase_1,True,,cf,mucociliary_clearance,mucociliary,N3,therapeutic,0,0,0,auto_suggested,rules,,"Children's Hospital Medical Center, Cincinnati",,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06350149,A Pilot and Feasibility Study to Evaluate High vs Low Glycemic Index Mixed Meal Tolerance Test in Adolescents and Young Adults With Cystic Fibrosis,UNKNOWN,OTHER,Emory University,NA,not_applicable,False,,cf,metabolic_cfrd,cfrd,N5,supportive,0,0,0,auto_suggested,rules,,Emory University,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06350461,Impact of Discontinuing Hypertonic Saline in People With CF on Highly Effective CFTR Modulators- A SIMPLIFY Sub-Study,COMPLETED,OTHER,Nicole Hamblett,NA,not_applicable,False,,cf,cftr_modulator,modulator,N2,supportive,0,0,0,auto_suggested,rules,,Nicole Hamblett,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06350474,Impact of Discontinuing Dornase Alfa in People With CF on Highly Effective CFTR Modulator Therapy-A SIMPLIFY Sub-Study,COMPLETED,OTHER,Nicole Hamblett,NA,not_applicable,False,,cf,cftr_modulator,modulator,N2,supportive,0,0,0,auto_suggested,rules,,Nicole Hamblett,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06364176,Targeting Inflammation With Losartan to Improve Response to Modulator Therapy in Cystic Fibrosis.,RECRUITING,OTHER,University of Kansas Medical Center,PHASE2,phase_2,True,,cf,anti_inflammatory,anti_inflammatory,N3,therapeutic,1,1,1,reviewed,trial_review_overrides,Losartan as adjunct to modulators,University of Kansas Medical Center,,Academic Phase 2 anti-inflammatory adjunct.,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06368804,Comparison of Two Antibiotic Regimens for the Treatment of Early Airways Infection With PA in Adults With Bronchiectasis,RECRUITING,OTHER,Centre Hospitalier Intercommunal Creteil,PHASE2,phase_2,True,,cf,antimicrobial,antimicrobial,N4,supportive,0,0,0,reviewed,trial_review_overrides,Early PA antibiotic regimens,Centre Hospitalier Intercommunal Creteil,,Standard antibiotic comparison in bronchiectasis/CF airways. Not a new product.,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06413368,Maralixibat in Patients With Cystic Fibrosis and Constipation,RECRUITING,OTHER,Children's Hospital Los Angeles,PHASE2;PHASE3,phase_2,True,,cf,gi_nutrition,gi,N6,therapeutic,1,1,0,reviewed,trial_review_overrides,Maralixibat for CF constipation,Children's Hospital Los Angeles,,Academic/repurposed IBAT inhibitor. Crowding unit 0.,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06429176,"Safety, Tolerability, Pharmacokinetics, and Preliminary Efficacy of SPL84 in Patients With Cystic Fibrosis",RECRUITING,INDUSTRY,SpliSense Ltd.,PHASE2,phase_2,True,,cf,aso_oligonucleotide,aso,N1,therapeutic,1,1,1,reviewed,trial_review_overrides,SPL84,SpliSense,cff-spl84,Recruiting Phase 2 splicing oligonucleotide.,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06449677,Bionic Pancreas in CFRD,RECRUITING,OTHER,Jaeb Center for Health Research,PHASE3,phase_3,True,,cf,metabolic_cfrd,cfrd,N5,therapeutic,1,1,1,reviewed,trial_review_overrides,iLet bionic pancreas,Jaeb Center for Health Research,cff-bionic-pancreas,Phase 3 automated insulin delivery in CFRD.,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06457451,Impact of a Coordinated Dietetic-adapted Physical Activity Program on the Percentage of Lean Body Mass in Adults With Cystic Fibrosis Treated With Elexacaftor-Tezacaftor-Ivacaftor: Multicentre Randomised Controlled Trial,RECRUITING,OTHER,"University Hospital, Tours",NA,not_applicable,True,,cf,cftr_modulator,modulator,N2,supportive,0,0,0,auto_suggested,rules,,"University Hospital, Tours",,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06460506,Evaluation of Long-term Safety and Efficacy of ELX/TEZ/IVA in Cystic Fibrosis Participants 12 Months of Age and Older,ACTIVE_NOT_RECRUITING,INDUSTRY,Vertex Pharmaceuticals Incorporated,PHASE3,phase_3,True,,cf,cftr_modulator,modulator,N2,label_expansion,1,0,0,reviewed,trial_review_overrides,Trikafta ages 12 months+,Vertex Pharmaceuticals,cff-trikafta,Infant ETI label-expansion OLE.,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06468527,Clinical Trial to Evaluate the Efficacy and Safety of Dirocaftor/Posenacaftor/Nesolicaftor in Adults With CF,COMPLETED,OTHER,Kors van der Ent,PHASE2,phase_2,False,,cf,other,no_keyword_match,,supportive,0,0,0,auto_suggested,rules,,Kors van der Ent,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06478706,"A Two-Part Study to Evaluate the Efficacy, Safety, Tolerability and Pharmacokinetics of Repeat Doses of Inhaled ETD001 in People With Cystic Fibrosis",COMPLETED,INDUSTRY,Enterprise Therapeutics Ltd,PHASE2,phase_2,False,,cf,other,no_keyword_match,,supportive,0,0,0,auto_suggested,rules,,Enterprise Therapeutics Ltd,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06482710,The Effect of Breathing Exercise With Pinwheel on the Quality of Life in Children With Cystic Fibrosis Disease,COMPLETED,OTHER,Maltepe University,NA,not_applicable,False,,cf,care_delivery,care_delivery,N8,supportive,0,0,0,auto_suggested,rules,,Maltepe University,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06487273,Long-term Evaluation of the SIMEOX Device at Home in Non-cystic Fibrosis Bronchiectasis,RECRUITING,INDUSTRY,Physio-Assist,NA,not_applicable,True,non-cystic fibrosis bronchiectasis,ncfb,mucociliary_clearance,mucociliary,N3,not_cf_primary,0,0,0,reviewed,trial_review_overrides,SIMEOX device in NCFB,Physio-Assist,,Non-CF bronchiectasis device study. Exclude from CF map.,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06512064,Acoustic Waveform Respiratory Evaluation,RECRUITING,OTHER,Indiana University,NA,not_applicable,True,,cf,other,no_keyword_match,,diagnostic,0,0,0,auto_suggested,rules,,Indiana University,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06515002,A Study to Test How Well BI 3720931 is Tolerated and Whether it Improves Lung Function in People With Cystic Fibrosis (Lenticlair™ 1),TERMINATED,INDUSTRY,Boehringer Ingelheim,PHASE1;PHASE2,phase_1,False,,cf,gene_therapy,gene_therapy,N1,therapeutic,0,0,0,auto_suggested,rules,,Boehringer Ingelheim,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06526923,A Phase 1/2 Trial of SP-101 for the Treatment of Cystic Fibrosis (CF),RECRUITING,INDUSTRY,"Spirovant Sciences, Inc.",PHASE1;PHASE2,phase_1,True,,cf,gene_therapy,gene_therapy,N1,therapeutic,1,1,1,reviewed,trial_review_overrides,SP-101,Spirovant Sciences,cff-sp-101,Recruiting Phase 1/2 AAV CFTR gene therapy.,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06559150,A Phase II Study of Ensifentrine in Non-Cystic Fibrosis Bronchiectasis,RECRUITING,INDUSTRY,"Verona Pharma, Inc., a subsidiary of Merck & Co., Inc. (Rahway, New Jersey USA",PHASE2,phase_2,True,non-cystic fibrosis bronchiectasis,ncfb,anti_inflammatory,no_keyword_match,N3,not_cf_primary,0,0,0,reviewed,trial_review_overrides,Ensifentrine,Verona Pharma,,NCFB Phase 2. Do not treat as CF anti-inflammatory crowding.,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06565832,Reproducibility of Virtual Exercise Assessments Versus Face-to-face Exercise Testing in Adults With Cystic Fibrosis,COMPLETED,OTHER,Royal Brompton & Harefield NHS Foundation Trust,NA,not_applicable,False,,cf,care_delivery,care_delivery,N8,supportive,0,0,0,auto_suggested,rules,,Royal Brompton & Harefield NHS Foundation Trust,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06592742,"Progressive Muscle Relaxation in Pulmonary Rehab for Quality of Life, Mental Health, and Sleep in Cystic Fibrosis",COMPLETED,OTHER_GOV,Spitalul Clinic de Boli Infecțioase și Pneumoftiziologie Dr. Victor Babeș Timișoara,NA,not_applicable,False,,cf,other,no_keyword_match,,supportive,0,0,0,auto_suggested,rules,,Spitalul Clinic de Boli Infecțioase și Pneumoftiziologie Dr. Victor Babeș Timișoara,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06603246,A Study to Test the Safety and Effects of Inhaled GDC-6988 in Participants With Muco-obstructive Disease,RECRUITING,INDUSTRY,"Genentech, Inc.",PHASE1,phase_1,True,non-cystic fibrosis bronchiectasis,mixed_muco_obstructive,mucociliary_clearance,no_keyword_match,N3,not_cf_primary,0,0,0,reviewed,trial_review_overrides,GDC-6988,Genentech / Roche,,Muco-obstructive disease basket; not a CF-specific program.,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06606457,"PACE CF, a 3-session Mind-body Pain Management Program for Adults With Cystic Fibrosis",COMPLETED,OTHER,Massachusetts General Hospital,NA,not_applicable,False,,cf,care_delivery,care_delivery,N8,supportive,0,0,0,auto_suggested,rules,,Massachusetts General Hospital,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06616857,Personalized Mobile Health Platform to Promote Physical Activity in Adolescents and Young Adults With Cystic Fibrosis,RECRUITING,OTHER,Nemours Children's Clinic,NA,not_applicable,True,,cf,care_delivery,care_delivery,N8,supportive,0,0,0,auto_suggested,rules,,Nemours Children's Clinic,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06617013,GERD in Children With Cystic Fibrosis,RECRUITING,OTHER,Duke University,NA,not_applicable,True,,cf,other,no_keyword_match,,supportive,0,0,0,auto_suggested,rules,,Duke University,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06642610,CGM Dynamic Index for Predicting Prediabetes in Cystic Fibrosis,RECRUITING,OTHER,Indiana University,NA,not_applicable,True,,cf,metabolic_cfrd,cfrd,N5,diagnostic,0,0,0,auto_suggested,rules,,Indiana University,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06645782,Group Cognitive Behavioural Therapy for Adults With Cystic Fibrosis,COMPLETED,OTHER,University of Regina,NA,not_applicable,False,,cf,other,no_keyword_match,,supportive,0,0,0,auto_suggested,rules,,University of Regina,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06654752,Streamlined Treatment of Pulmonary Exacerbations in Pediatrics,RECRUITING,OTHER,"University of Washington, the Collaborative Health Studies Coordinating Center",NA,not_applicable,True,,cf,antimicrobial,antimicrobial,N4,supportive,0,0,0,auto_suggested,rules,,"University of Washington, the Collaborative Health Studies Coordinating Center",,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06659757,A Study to Investigate the Safety and Tolerability of Single and Multiple Ascending Doses of KIT2014 in Healthy Subjects,COMPLETED,INDUSTRY,Kither Biotech Srl,PHASE1,phase_1,False,,cf,other,no_keyword_match,,supportive,0,0,0,auto_suggested,rules,,Kither Biotech Srl,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06660745,The Effect of Telenursing on Self-efficacy and Treatment Adherence in Children With Cystic Fibrosis,COMPLETED,OTHER,Shahid Beheshti University of Medical Sciences,NA,not_applicable,False,,cf,care_delivery,care_delivery,N8,supportive,0,0,0,auto_suggested,rules,,Shahid Beheshti University of Medical Sciences,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06660992,A Study to Assess the Efficacy and Safety of HSK31858 in Participants With Non-Cystic Fibrosis Bronchiectasis,RECRUITING,INDUSTRY,"Haisco Pharmaceutical Group Co., Ltd.",PHASE3,phase_3,True,non-cystic fibrosis bronchiectasis,ncfb,anti_inflammatory,no_keyword_match,N3,not_cf_primary,0,0,0,reviewed,trial_review_overrides,HSK31858,"Haisco Pharmaceutical Group Co., Ltd.",,NCFB DPP1-class candidate. Exclude from CF map.,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06663176,Nebulised RESP30X Nitric Oxide Formulations in NCFB Patients With Pseudomonas Aeruginosa (Pa),ACTIVE_NOT_RECRUITING,INDUSTRY,Thirty Respiratory Limited,PHASE1;PHASE2,phase_1,True,non-cystic fibrosis bronchiectasis,ncfb,antimicrobial,no_keyword_match,N4,not_cf_primary,0,0,0,reviewed,trial_review_overrides,RESP30X nitric oxide,Thirty Respiratory Limited,,NCFB with Pseudomonas. Exclude from CF map.,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06747858,"Safety, Tolerability and Efficacy Study of ARCT-032 in People With Cystic Fibrosis",RECRUITING,INDUSTRY,"Arcturus Therapeutics, Inc.",PHASE2,phase_2,True,,cf,mrna,mrna,N1,therapeutic,1,1,1,reviewed,trial_review_overrides,ARCT-032,Arcturus Therapeutics,cff-arct-032,Recruiting Phase 2 inhaled CFTR mRNA.,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06775340,Study of RSS0343 Tablets in Patients With Non-cystic Fibrosis Bronchiectasis,RECRUITING,INDUSTRY,"Jiangsu HengRui Medicine Co., Ltd.",PHASE2,phase_2,True,non-cystic fibrosis bronchiectasis,ncfb,anti_inflammatory,no_keyword_match,N3,not_cf_primary,0,0,0,reviewed,trial_review_overrides,RSS0343,"Jiangsu HengRui Medicine Co., Ltd.",,NCFB. Exclude from CF map.,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06810167,Assessing Tenapanor as a Treatment of CF-related Constipation.,ACTIVE_NOT_RECRUITING,OTHER,Massachusetts General Hospital,PHASE3,phase_3,True,,cf,gi_nutrition,gi,N6,therapeutic,1,1,0,reviewed,trial_review_overrides,Tenapanor for CF-related constipation,Massachusetts General Hospital,,Academic/repurposed NHE3 inhibitor. Crowding unit 0.,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06836453,Evaluation of New Device for Beta-adrenergic Sweat Test in the Context of Stratification of Patient With Cystic Fibrosis,RECRUITING,OTHER,Cliniques universitaires Saint-Luc- Université Catholique de Louvain,NA,not_applicable,True,,cf,diagnostic,diagnostic,,diagnostic,0,0,0,auto_suggested,rules,,Cliniques universitaires Saint-Luc- Université Catholique de Louvain,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06861413,A Phase 1 Study to Evaluate the Relative Bioavailability of a VX-828 Tablet Formulation,COMPLETED,INDUSTRY,Vertex Pharmaceuticals Incorporated,PHASE1,phase_1,False,,cf,cftr_modulator,modulator,N2,therapeutic,0,0,0,auto_suggested,rules,,Vertex Pharmaceuticals Incorporated,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06875050,Antioxidant Supplements in Cystic Fibrosis Children,COMPLETED,OTHER,Ain Shams University,NA,not_applicable,False,,cf,care_delivery,care_delivery,N8,supportive,0,0,0,auto_suggested,rules,,Ain Shams University,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06902363,Sweat Testing in Infants: Comparing Sweat Collection on Upper Vs Lower Limbs,NOT_YET_RECRUITING,OTHER,Universitair Ziekenhuis Brussel,NA,not_applicable,True,,cf,other,no_keyword_match,,diagnostic,0,0,0,auto_suggested,rules,,Universitair Ziekenhuis Brussel,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06909903,Cell Content of Sputum Induced by Hypertonic Saline in Adolescents With Cystic Fibrosis,TERMINATED,OTHER,Assistance Publique Hopitaux De Marseille,NA,not_applicable,False,,cf,antimicrobial,antimicrobial,N4,supportive,0,0,0,auto_suggested,rules,,Assistance Publique Hopitaux De Marseille,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06958094,Effectiveness of Gamified Mobile Health Apps for Airway Clearance Therapy in Children and Adolescents With Cystic Fibrosis,NOT_YET_RECRUITING,OTHER,Universidad de Córdoba,NA,not_applicable,True,,cf,mucociliary_clearance,mucociliary,N3,supportive,0,0,0,auto_suggested,rules,,Universidad de Córdoba,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06962852,A Long-term Study to Monitor the Health Status of People With Cystic Fibrosis Who Took Part in a Previous Study With BI 3720931 (Lenticlair™-ON),ACTIVE_NOT_RECRUITING,INDUSTRY,Boehringer Ingelheim,PHASE1;PHASE2,phase_1,True,,cf,gene_therapy,gene_therapy,N1,therapeutic,1,1,1,reviewed,trial_review_overrides,BI 3720931,Boehringer Ingelheim,,Long-term follow-up of BI CFTR gene-therapy participants. No matching CFF pipeline row in this snapshot.,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06963008,"A Prospective, Single-center, Open-label Clinical Study to Evaluate the Safety and Efficacy of Inhaled BMD003(CFTR mRNA) in Chinese Adult Patients With Cystic Fibrosis",NOT_YET_RECRUITING,OTHER,Peking Union Medical College Hospital,EARLY_PHASE1,phase_1,True,,cf,mrna,mrna,N1,therapeutic,1,1,1,reviewed,trial_review_overrides,BMD003,Peking Union Medical College Hospital,,Chinese investigator-initiated inhaled CFTR mRNA. Pair with NCT07485543 as one asset via shared name; this row carries crowding_unit.,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06964074,PEP and O-PEP Device for Nebulization in Cystic Fibrosis,ACTIVE_NOT_RECRUITING,OTHER,"National Institute for Tuberculosis and Lung Diseases, Poland",NA,not_applicable,True,,cf,mucociliary_clearance,mucociliary,N3,supportive,0,0,0,auto_suggested,rules,,"National Institute for Tuberculosis and Lung Diseases, Poland",,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06981091,"A Multicenter, Randomized, Double-blind, Placebo-controlled Parallel-group Phase 2 Clinical Trial to Evaluate the Efficacy and Safety of XH-S004 Tablets in Patients With Non-cystic Fibrosis Bronchiectasis",NOT_YET_RECRUITING,INDUSTRY,"S-INFINITY Pharmaceuticals Co., Ltd",PHASE2,phase_2,True,non-cystic fibrosis bronchiectasis,ncfb,other,no_keyword_match,,not_cf_primary,0,0,0,reviewed,trial_review_overrides,,"S-INFINITY Pharmaceuticals Co., Ltd",,Industry NCFB-flagged trial. Exclude from CF map.,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06995651,Dorzagliatin in Pancreatic Insufficient Cystic Fibrosis,RECRUITING,OTHER,"Michael R. Rickels, MD, MS",PHASE1,phase_1,True,,cf,metabolic_cfrd,cfrd,N5,therapeutic,1,1,0,reviewed,trial_review_overrides,Dorzagliatin in pancreatic-insufficient CF,"Michael R. Rickels, MD, MS",,Academic glucokinase activator. Crowding unit 0.,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06996951,Sinonasal Therapies and Histologic Correlations of Patients With Cystic Fibrosis in the Era of Highly Effective Modulator Therapy,RECRUITING,OTHER,Indiana University,PHASE3,phase_3,True,,cf,other,no_keyword_match,,supportive,0,0,0,auto_suggested,rules,,Indiana University,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT06998043,Study With Phage for CF Subjects With Pseudomonas Lung Infection,RECRUITING,INDUSTRY,BiomX Ltd,PHASE2,phase_2,True,,cf,phage,phage,N4,therapeutic,1,1,1,reviewed,trial_review_overrides,BX004,BiomX,cff-bx004,Recruiting Phase 2 P. aeruginosa phage in CF.,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT07027553,Remote Exercise to Improve Physical Activity Levels and Markers of Heart Health in Cystic Fibrosis (RHH-CF),NOT_YET_RECRUITING,OTHER,University of Bath,NA,not_applicable,True,,cf,care_delivery,care_delivery,N8,supportive,0,0,0,auto_suggested,rules,,University of Bath,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
NCT07031323,"OnTrackCF: Engagement, Feasibility, and Acceptability Study",RECRUITING,OTHER,Boston Children's Hospital,NA,not_applicable,True,,cf,other,no_keyword_match,,supportive,0,0,0,auto_suggested,rules,,Boston Children's Hospital,,,2026-09-09T22:49:42+00:00,clinicaltrials_gov_api_v2
